epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,6662.26,1.40381,1.71165,1.92298,0.69215,0.63024,0.69245,0.32152,1.72932,1.45583,2.2144,0.008614,0.008614,0.008614
44,6816.55,1.40193,1.69937,1.90976,0.70302,0.63737,0.70655,0.31717,1.77435,1.4237,2.24699,0.008581,0.008581,0.008581
45,6970.74,1.39634,1.68934,1.91399,0.63661,0.67815,0.70821,0.30954,1.78758,1.42628,2.27363,0.008548,0.008548,0.008548
46,7125.08,1.38981,1.68351,1.90712,0.68054,0.64071,0.70194,0.33317,1.68297,1.42569,2.14017,0.008515,0.008515,0.008515
47,7279.33,1.40976,1.68791,1.92149,0.7268,0.62514,0.71191,0.32846,1.73991,1.42668,2.20506,0.008482,0.008482,0.008482
48,7433.61,1.38457,1.6773,1.90088,0.67879,0.68639,0.71607,0.33952,1.71703,1.37552,2.16805,0.008449,0.008449,0.008449
49,7587.93,1.39496,1.67532,1.89854,0.71045,0.6663,0.72227,0.34324,1.71338,1.3881,2.15718,0.008416,0.008416,0.008416
50,7742.22,1.39479,1.67207,1.89523,0.69843,0.67853,0.7286,0.34537,1.70565,1.39596,2.16726,0.008383,0.008383,0.008383
51,7896.64,1.38579,1.66875,1.88547,0.69416,0.6663,0.72436,0.35709,1.65698,1.37638,2.11205,0.00835,0.00835,0.00835
52,8050.9,1.37299,1.65292,1.87719,0.70125,0.67103,0.72998,0.34696,1.70305,1.37229,2.15386,0.008317,0.008317,0.008317
53,8205.34,1.36832,1.64842,1.88018,0.706,0.68854,0.73221,0.34487,1.71747,1.38534,2.17464,0.008284,0.008284,0.008284
54,8359.71,1.38021,1.64592,1.88616,0.72217,0.68187,0.73809,0.35845,1.66569,1.3703,2.12331,0.008251,0.008251,0.008251
55,8514.07,1.37021,1.65805,1.87715,0.7058,0.68632,0.74032,0.35479,1.66906,1.38212,2.12832,0.008218,0.008218,0.008218
56,8668.32,1.38606,1.6494,1.87817,0.71304,0.66963,0.73058,0.34659,1.69377,1.37523,2.14796,0.008185,0.008185,0.008185
57,8822.8,1.37228,1.65322,1.87043,0.72034,0.67332,0.74023,0.35563,1.66536,1.35704,2.11931,0.008152,0.008152,0.008152
58,8976.95,1.35852,1.62761,1.8594,0.70355,0.67844,0.74018,0.36092,1.65246,1.34102,2.10197,0.008119,0.008119,0.008119
59,9131.21,1.36718,1.64124,1.86889,0.71182,0.68632,0.7408,0.35701,1.69524,1.34165,2.13306,0.008086,0.008086,0.008086
60,9285.37,1.36209,1.64086,1.86468,0.72074,0.68612,0.74256,0.3556,1.69043,1.34414,2.12969,0.008053,0.008053,0.008053
61,9439.83,1.35898,1.61042,1.85491,0.72029,0.70467,0.7538,0.37172,1.64884,1.30985,2.08152,0.00802,0.00802,0.00802
62,9594.1,1.36025,1.63113,1.86977,0.7141,0.70634,0.7481,0.37107,1.63918,1.32206,2.06683,0.007987,0.007987,0.007987
63,9748.51,1.36922,1.62657,1.8658,0.7123,0.68187,0.74525,0.36228,1.69375,1.3067,2.131,0.007954,0.007954,0.007954
64,9902.87,1.35858,1.6162,1.86762,0.71334,0.71301,0.76009,0.36959,1.66347,1.29921,2.10856,0.007921,0.007921,0.007921
65,10057.3,1.36335,1.61504,1.86575,0.73016,0.70432,0.75614,0.37247,1.65481,1.3068,2.10405,0.007888,0.007888,0.007888
66,10211.6,1.36037,1.63183,1.86346,0.71681,0.71233,0.76179,0.37895,1.63862,1.31086,2.09169,0.007855,0.007855,0.007855
67,10365.9,1.35447,1.61058,1.85842,0.71905,0.71171,0.76382,0.38482,1.64782,1.28183,2.08664,0.007822,0.007822,0.007822
68,10520,1.35609,1.60873,1.86493,0.72449,0.70078,0.76005,0.38148,1.64639,1.28343,2.08511,0.007789,0.007789,0.007789
69,10674.5,1.34596,1.60232,1.85067,0.74279,0.68966,0.76458,0.37305,1.67974,1.27952,2.11709,0.007756,0.007756,0.007756
70,10828.7,1.34221,1.59702,1.85102,0.72419,0.71557,0.76554,0.37387,1.68459,1.2815,2.11902,0.007723,0.007723,0.007723
71,10983.1,1.35749,1.60996,1.85673,0.73542,0.70185,0.76767,0.37806,1.66153,1.27715,2.09529,0.00769,0.00769,0.00769
72,11137.4,1.3565,1.58263,1.8516,0.73354,0.73081,0.77182,0.38261,1.65516,1.26019,2.09193,0.007657,0.007657,0.007657
73,11291.8,1.34757,1.60523,1.84291,0.71852,0.73081,0.77104,0.38475,1.6353,1.26386,2.07208,0.007624,0.007624,0.007624
74,11446,1.34336,1.58938,1.84232,0.73737,0.72636,0.77247,0.38537,1.64472,1.25947,2.07783,0.007591,0.007591,0.007591
75,11600.4,1.34275,1.5773,1.83684,0.71347,0.71462,0.77008,0.38593,1.63573,1.26563,2.07237,0.007558,0.007558,0.007558
76,11754.7,1.34212,1.58303,1.83278,0.73252,0.72807,0.77544,0.3895,1.62812,1.25428,2.05681,0.007525,0.007525,0.007525
77,11909.1,1.33414,1.56744,1.82776,0.74626,0.72953,0.77715,0.39112,1.62596,1.25736,2.05582,0.007492,0.007492,0.007492
78,12063.3,1.34519,1.58908,1.84082,0.75622,0.72463,0.77877,0.39058,1.63416,1.26083,2.06255,0.007459,0.007459,0.007459
79,12217.7,1.35536,1.57674,1.83995,0.75047,0.72261,0.77958,0.38817,1.63529,1.2537,2.05722,0.007426,0.007426,0.007426
80,12371.9,1.33151,1.57227,1.83188,0.75616,0.72747,0.77625,0.39024,1.62396,1.25062,2.04647,0.007393,0.007393,0.007393
81,12526.3,1.3403,1.57075,1.83345,0.7585,0.72747,0.77378,0.39178,1.62396,1.25022,2.04698,0.00736,0.00736,0.00736
82,12680.5,1.34636,1.5704,1.8335,0.75483,0.72525,0.77545,0.38934,1.63039,1.24051,2.05275,0.007327,0.007327,0.007327
83,12834.8,1.33278,1.57402,1.82722,0.74672,0.72636,0.77545,0.39341,1.61834,1.23782,2.04007,0.007294,0.007294,0.007294
84,12989.1,1.33138,1.56289,1.82616,0.736,0.72303,0.77264,0.3948,1.60897,1.23286,2.03114,0.007261,0.007261,0.007261
85,13143.5,1.33546,1.56993,1.83012,0.75073,0.72525,0.77788,0.39678,1.6043,1.2336,2.02856,0.007228,0.007228,0.007228
86,13297.6,1.33853,1.57235,1.82784,0.76146,0.72435,0.78025,0.39801,1.60087,1.22746,2.02499,0.007195,0.007195,0.007195
87,13451.9,1.32425,1.54758,1.81163,0.76674,0.71746,0.77999,0.39618,1.60362,1.22881,2.02615,0.007162,0.007162,0.007162
88,13606.2,1.32516,1.54982,1.81039,0.75636,0.71858,0.78242,0.39799,1.6059,1.22426,2.02632,0.007129,0.007129,0.007129
89,13760.4,1.33744,1.55334,1.82156,0.7555,0.72524,0.78122,0.39654,1.61338,1.22119,2.03209,0.007096,0.007096,0.007096
90,13914.5,1.32849,1.54923,1.81493,0.76325,0.71969,0.78239,0.39544,1.61722,1.22205,2.03593,0.007063,0.007063,0.007063
91,14068.8,1.32644,1.54915,1.81755,0.76669,0.71646,0.78187,0.39913,1.61269,1.21626,2.03228,0.00703,0.00703,0.00703
92,14223.1,1.32041,1.52819,1.81355,0.76546,0.71519,0.78198,0.39907,1.61449,1.21193,2.03025,0.006997,0.006997,0.006997
93,14377.3,1.31724,1.54082,1.80646,0.77051,0.70587,0.78409,0.4005,1.6111,1.21195,2.0257,0.006964,0.006964,0.006964
94,14531.3,1.32963,1.55203,1.82119,0.76385,0.71239,0.78469,0.40067,1.60469,1.21314,2.02058,0.006931,0.006931,0.006931
95,14685.6,1.3216,1.53125,1.81434,0.7547,0.72414,0.78452,0.39991,1.60477,1.20863,2.0223,0.006898,0.006898,0.006898
96,14839.6,1.33603,1.5444,1.82383,0.76008,0.71888,0.78419,0.39915,1.60715,1.20964,2.02415,0.006865,0.006865,0.006865
97,14994,1.32134,1.53476,1.81086,0.75551,0.72529,0.78724,0.39821,1.60839,1.20715,2.02535,0.006832,0.006832,0.006832
98,15148.4,1.31171,1.53045,1.79841,0.76619,0.71969,0.78759,0.39814,1.60663,1.20558,2.02285,0.006799,0.006799,0.006799
99,15302.4,1.31997,1.54539,1.80422,0.7647,0.72662,0.78873,0.4022,1.60213,1.20398,2.01943,0.006766,0.006766,0.006766
100,15456.4,1.32116,1.52239,1.80596,0.75555,0.73415,0.79159,0.40241,1.60137,1.20339,2.01946,0.006733,0.006733,0.006733
101,15610.7,1.306,1.52111,1.79577,0.76209,0.7297,0.79202,0.40178,1.59823,1.20194,2.01875,0.0067,0.0067,0.0067
102,15764.9,1.31844,1.52366,1.79945,0.77285,0.72525,0.79279,0.40274,1.59394,1.1999,2.01358,0.006667,0.006667,0.006667
103,15919.2,1.32027,1.52286,1.80002,0.76722,0.73081,0.79475,0.40325,1.59419,1.19648,2.01362,0.006634,0.006634,0.006634
104,16073.5,1.30923,1.53265,1.79447,0.76367,0.73325,0.79441,0.40408,1.5919,1.19581,2.01035,0.006601,0.006601,0.006601
105,16227.7,1.31901,1.51634,1.79641,0.76506,0.73637,0.79555,0.4044,1.59279,1.19353,2.00916,0.006568,0.006568,0.006568
106,16382,1.31955,1.52117,1.80462,0.76411,0.74305,0.80047,0.40573,1.59285,1.19399,2.00835,0.006535,0.006535,0.006535
107,16536.4,1.31689,1.51924,1.79731,0.76011,0.7475,0.79736,0.40512,1.59551,1.19341,2.01088,0.006502,0.006502,0.006502
108,16690.4,1.3084,1.50297,1.78267,0.76065,0.7475,0.79761,0.40569,1.59686,1.19191,2.01137,0.006469,0.006469,0.006469
109,16844.7,1.31486,1.50515,1.79907,0.75918,0.75083,0.80102,0.40552,1.59793,1.19062,2.01221,0.006436,0.006436,0.006436
110,16999,1.30565,1.50549,1.78401,0.76478,0.74503,0.79893,0.40523,1.59614,1.19108,2.01027,0.006403,0.006403,0.006403
111,17153.3,1.30136,1.50252,1.78913,0.76224,0.7475,0.79857,0.40578,1.59669,1.18969,2.01051,0.00637,0.00637,0.00637
112,17307.6,1.31075,1.50599,1.79601,0.76035,0.7482,0.79897,0.40661,1.59745,1.18899,2.01073,0.006337,0.006337,0.006337
113,17461.8,1.30935,1.51534,1.79335,0.76227,0.74899,0.79945,0.40669,1.59666,1.18714,2.01002,0.006304,0.006304,0.006304
114,17615.7,1.30819,1.51674,1.79734,0.76378,0.74809,0.7976,0.4066,1.59563,1.18726,2.00942,0.006271,0.006271,0.006271
115,17770.5,1.30378,1.50196,1.79787,0.76224,0.74888,0.79863,0.40891,1.59558,1.18685,2.00909,0.006238,0.006238,0.006238
116,17924.4,1.30747,1.49223,1.78813,0.75244,0.75306,0.79775,0.40804,1.5945,1.18616,2.00806,0.006205,0.006205,0.006205
117,18078.3,1.30469,1.499,1.79183,0.75563,0.75671,0.79919,0.40708,1.59321,1.18402,2.00706,0.006172,0.006172,0.006172
118,18232.7,1.29903,1.49822,1.78885,0.75559,0.75417,0.79799,0.40814,1.59177,1.18449,2.00522,0.006139,0.006139,0.006139
119,18386.9,1.29543,1.49893,1.7875,0.75102,0.75828,0.79876,0.40809,1.59164,1.18376,2.00433,0.006106,0.006106,0.006106
120,18541.3,1.28559,1.48216,1.77548,0.75245,0.75528,0.79949,0.40835,1.59127,1.18532,2.00401,0.006073,0.006073,0.006073
121,18695.6,1.2898,1.47897,1.78059,0.75088,0.75417,0.79877,0.40734,1.59194,1.18238,2.00383,0.00604,0.00604,0.00604
122,18850.1,1.29036,1.50113,1.77665,0.7481,0.75417,0.79822,0.40765,1.59187,1.18305,2.00377,0.006007,0.006007,0.006007
123,19004.3,1.28713,1.48493,1.77608,0.75283,0.75214,0.79896,0.40722,1.59215,1.18275,2.00434,0.005974,0.005974,0.005974
124,19158.3,1.30298,1.48556,1.79533,0.75251,0.75417,0.79854,0.40786,1.59017,1.1834,2.00254,0.005941,0.005941,0.005941
125,19312.4,1.29421,1.46433,1.78006,0.75292,0.75248,0.79696,0.40709,1.59165,1.18323,2.0039,0.005908,0.005908,0.005908
126,19466.5,1.29921,1.4937,1.78516,0.75044,0.7526,0.7981,0.40796,1.59178,1.18374,2.00397,0.005875,0.005875,0.005875
127,19620.8,1.29182,1.4881,1.78233,0.74812,0.75327,0.79893,0.40758,1.59339,1.18244,2.00588,0.005842,0.005842,0.005842
128,19775.3,1.29348,1.47405,1.78127,0.75018,0.75528,0.79907,0.40683,1.59335,1.1814,2.00526,0.005809,0.005809,0.005809
129,19929.3,1.29705,1.48313,1.7798,0.74531,0.75862,0.79998,0.40781,1.59385,1.18098,2.00555,0.005776,0.005776,0.005776
130,20083.5,1.29059,1.46626,1.77146,0.74982,0.75528,0.79978,0.40777,1.59296,1.18035,2.00383,0.005743,0.005743,0.005743
131,20237.8,1.28925,1.48794,1.78141,0.74441,0.75862,0.7991,0.40811,1.59328,1.17906,2.00445,0.00571,0.00571,0.00571
132,20391.9,1.28685,1.45563,1.77266,0.75368,0.75195,0.79838,0.4083,1.59318,1.17997,2.00401,0.005677,0.005677,0.005677
133,20546.3,1.27992,1.4639,1.76422,0.74792,0.75862,0.79988,0.40948,1.59307,1.17841,2.00407,0.005644,0.005644,0.005644
134,20700.3,1.29209,1.47105,1.76888,0.76234,0.7493,0.79906,0.40903,1.59252,1.17751,2.00245,0.005611,0.005611,0.005611
135,20854.7,1.2926,1.46887,1.76926,0.7608,0.74649,0.79881,0.40911,1.59291,1.17789,2.00259,0.005578,0.005578,0.005578
136,21008.9,1.28091,1.46182,1.76196,0.75881,0.74638,0.79894,0.40889,1.59341,1.17642,2.00328,0.005545,0.005545,0.005545
137,21163.2,1.28791,1.45727,1.75914,0.76115,0.74861,0.799,0.40951,1.59241,1.17742,2.00186,0.005512,0.005512,0.005512
138,21317.6,1.28265,1.45826,1.75903,0.76207,0.74638,0.79872,0.41018,1.59142,1.17804,2.00068,0.005479,0.005479,0.005479
139,21471.9,1.28993,1.4733,1.76483,0.76395,0.74879,0.79919,0.41079,1.59088,1.17713,1.99968,0.005446,0.005446,0.005446
140,21626.1,1.28449,1.46457,1.76085,0.76637,0.74972,0.79935,0.41142,1.5908,1.17706,1.99946,0.005413,0.005413,0.005413
141,21780.4,1.28727,1.45695,1.77371,0.76606,0.74972,0.80056,0.41179,1.59096,1.17659,1.99959,0.00538,0.00538,0.00538
142,21934.7,1.27851,1.44525,1.76023,0.76172,0.74972,0.79918,0.41205,1.59112,1.17683,1.99886,0.005347,0.005347,0.005347
143,22088.9,1.27697,1.46993,1.76764,0.76698,0.74691,0.79903,0.41211,1.59157,1.17592,1.99909,0.005314,0.005314,0.005314
144,22243.3,1.28008,1.45945,1.76052,0.76668,0.74972,0.79984,0.41199,1.59138,1.1763,1.99926,0.005281,0.005281,0.005281
145,22397.2,1.27566,1.44318,1.76093,0.76422,0.74632,0.79963,0.41259,1.59043,1.17526,1.99817,0.005248,0.005248,0.005248
146,22551.5,1.26808,1.45167,1.75806,0.76789,0.74638,0.80061,0.41402,1.58986,1.17382,1.99716,0.005215,0.005215,0.005215
