epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,5421.46,1.44918,1.84342,1.8921,0.59008,0.5762,0.60031,0.26375,1.77257,1.72083,2.18799,0.008878,0.008878,0.008878
36,5575.81,1.45777,1.83585,1.89442,0.59353,0.58635,0.61349,0.27014,1.76619,1.73309,2.19842,0.008845,0.008845,0.008845
37,5730.37,1.46963,1.84435,1.90694,0.63734,0.59511,0.62866,0.28547,1.72635,1.68655,2.14234,0.008812,0.008812,0.008812
38,5884.65,1.45027,1.82294,1.88967,0.6121,0.58801,0.62036,0.27481,1.74999,1.68795,2.16546,0.008779,0.008779,0.008779
39,6038.93,1.44996,1.82325,1.88653,0.61788,0.58732,0.61441,0.26262,1.77821,1.72479,2.19325,0.008746,0.008746,0.008746
40,6193.29,1.44475,1.80557,1.88708,0.61082,0.604,0.62804,0.27647,1.79158,1.62283,2.18141,0.008713,0.008713,0.008713
41,6347.65,1.43565,1.80122,1.88075,0.63707,0.57842,0.62506,0.27409,1.75221,1.64175,2.17843,0.00868,0.00868,0.00868
42,6501.82,1.44406,1.79676,1.87994,0.59177,0.61846,0.64329,0.29153,1.75091,1.60009,2.12485,0.008647,0.008647,0.008647
43,6656.04,1.44072,1.79227,1.88495,0.61749,0.6249,0.63963,0.29432,1.72911,1.59969,2.14089,0.008614,0.008614,0.008614
44,6810.36,1.42625,1.77688,1.87191,0.63329,0.62622,0.64567,0.28582,1.76534,1.56471,2.16397,0.008581,0.008581,0.008581
45,6964.54,1.42812,1.75484,1.86795,0.63136,0.63293,0.65267,0.2917,1.76276,1.56696,2.16844,0.008548,0.008548,0.008548
46,7118.69,1.42781,1.75005,1.86538,0.60091,0.61467,0.62607,0.28721,1.72084,1.60159,2.13143,0.008515,0.008515,0.008515
47,7273.05,1.43389,1.7797,1.88273,0.63166,0.60845,0.65852,0.29825,1.73363,1.59509,2.12839,0.008482,0.008482,0.008482
48,7427.4,1.41912,1.7629,1.86877,0.64186,0.64192,0.66617,0.30799,1.69442,1.56731,2.10849,0.008449,0.008449,0.008449
49,7581.71,1.43196,1.75007,1.8716,0.65308,0.63293,0.6681,0.30375,1.74945,1.54602,2.14483,0.008416,0.008416,0.008416
50,7736,1.41803,1.75033,1.85998,0.65084,0.63447,0.67606,0.31601,1.70461,1.52166,2.10221,0.008383,0.008383,0.008383
51,7890.36,1.42188,1.74234,1.85888,0.65838,0.66741,0.67649,0.31066,1.73421,1.51672,2.122,0.00835,0.00835,0.00835
52,8044.77,1.40999,1.73088,1.85891,0.68044,0.63951,0.68367,0.31508,1.74407,1.48906,2.13133,0.008317,0.008317,0.008317
53,8199.13,1.41928,1.73379,1.86744,0.68074,0.61735,0.68135,0.31781,1.71594,1.51091,2.12342,0.008284,0.008284,0.008284
54,8353.59,1.41863,1.73042,1.85746,0.65049,0.65072,0.68115,0.3224,1.68881,1.50465,2.08736,0.008251,0.008251,0.008251
55,8507.92,1.41211,1.74205,1.85939,0.64384,0.66073,0.6875,0.32888,1.67291,1.50406,2.06444,0.008218,0.008218,0.008218
56,8662.12,1.418,1.72425,1.85955,0.62644,0.6574,0.67519,0.32172,1.69775,1.48324,2.10031,0.008185,0.008185,0.008185
57,8816.51,1.42261,1.72807,1.86003,0.63451,0.64884,0.67557,0.3207,1.69127,1.48718,2.08699,0.008152,0.008152,0.008152
58,8970.71,1.4012,1.7134,1.8461,0.63425,0.66547,0.68438,0.32812,1.68009,1.47568,2.07387,0.008119,0.008119,0.008119
59,9125.02,1.40925,1.71483,1.84668,0.65381,0.6663,0.69182,0.3325,1.68451,1.46676,2.07257,0.008086,0.008086,0.008086
60,9279.19,1.41312,1.71913,1.85336,0.66875,0.64961,0.69393,0.33504,1.66288,1.45374,2.05984,0.008053,0.008053,0.008053
61,9433.66,1.40379,1.69935,1.84192,0.66712,0.64405,0.69701,0.33603,1.67418,1.46088,2.0646,0.00802,0.00802,0.00802
62,9587.92,1.40388,1.71331,1.84225,0.65203,0.6663,0.69343,0.33629,1.68738,1.44277,2.06695,0.007987,0.007987,0.007987
63,9742.36,1.40894,1.72191,1.84702,0.65435,0.65295,0.69381,0.33585,1.67459,1.44882,2.05889,0.007954,0.007954,0.007954
64,9896.66,1.39866,1.69599,1.83976,0.67714,0.6574,0.70194,0.33819,1.67058,1.44484,2.05771,0.007921,0.007921,0.007921
65,10051,1.40444,1.70169,1.84747,0.69498,0.66185,0.70665,0.33897,1.67536,1.45132,2.06541,0.007888,0.007888,0.007888
66,10205.3,1.40835,1.69404,1.84767,0.68768,0.66073,0.69997,0.33813,1.65627,1.44121,2.04678,0.007855,0.007855,0.007855
67,10359.7,1.39165,1.69792,1.83331,0.70022,0.66515,0.70894,0.33867,1.66301,1.42801,2.0523,0.007822,0.007822,0.007822
68,10513.8,1.39146,1.68989,1.83324,0.69265,0.66518,0.71289,0.33664,1.66497,1.43475,2.04752,0.007789,0.007789,0.007789
69,10668.2,1.39181,1.66686,1.83322,0.7182,0.64637,0.72198,0.33713,1.69078,1.41652,2.06807,0.007756,0.007756,0.007756
70,10822.5,1.38502,1.66874,1.83348,0.71404,0.65549,0.71484,0.33943,1.69531,1.41394,2.07112,0.007723,0.007723,0.007723
71,10976.9,1.39796,1.67404,1.83725,0.70159,0.68298,0.72563,0.34816,1.67897,1.40091,2.06052,0.00769,0.00769,0.00769
72,11131.2,1.40008,1.67774,1.84097,0.69605,0.68409,0.72048,0.35395,1.66376,1.40329,2.04904,0.007657,0.007657,0.007657
73,11285.6,1.39493,1.67641,1.83206,0.69292,0.67519,0.71749,0.35101,1.6561,1.40802,2.04107,0.007624,0.007624,0.007624
74,11439.8,1.39183,1.6678,1.82942,0.68872,0.68418,0.71675,0.34874,1.66873,1.40336,2.05271,0.007591,0.007591,0.007591
75,11594.2,1.38327,1.657,1.82537,0.70101,0.67807,0.71608,0.3502,1.65853,1.40809,2.04072,0.007558,0.007558,0.007558
76,11748.4,1.38247,1.65517,1.82168,0.67994,0.69239,0.71837,0.35191,1.65908,1.40282,2.04193,0.007525,0.007525,0.007525
77,11902.7,1.37391,1.6407,1.81221,0.70248,0.67519,0.72496,0.3529,1.65567,1.39612,2.04179,0.007492,0.007492,0.007492
78,12056.7,1.3903,1.66668,1.82919,0.66989,0.69977,0.72523,0.3563,1.65711,1.39474,2.04087,0.007459,0.007459,0.007459
79,12211.3,1.38654,1.64371,1.82022,0.67857,0.70189,0.7271,0.35419,1.66126,1.3874,2.04408,0.007426,0.007426,0.007426
80,12365.6,1.37364,1.63769,1.81668,0.7009,0.69188,0.72918,0.35646,1.65814,1.38103,2.03988,0.007393,0.007393,0.007393
81,12520,1.37654,1.64869,1.81552,0.69933,0.70113,0.7316,0.35729,1.65666,1.37901,2.03885,0.00736,0.00736,0.00736
82,12674.3,1.38531,1.65383,1.82532,0.7128,0.68298,0.72874,0.35451,1.66165,1.38053,2.04549,0.007327,0.007327,0.007327
83,12828.5,1.37927,1.63911,1.81847,0.70948,0.68727,0.73032,0.35486,1.66618,1.37617,2.04707,0.007294,0.007294,0.007294
84,12982.8,1.38245,1.63101,1.82131,0.69835,0.70189,0.72784,0.35511,1.65471,1.37539,2.03816,0.007261,0.007261,0.007261
85,13137.1,1.37486,1.64436,1.82441,0.70451,0.69522,0.72998,0.35743,1.65138,1.37351,2.03498,0.007228,0.007228,0.007228
86,13291.3,1.38226,1.64167,1.81832,0.70607,0.68632,0.72962,0.3567,1.65595,1.36653,2.03817,0.007195,0.007195,0.007195
87,13445.6,1.35869,1.63104,1.80457,0.71179,0.67579,0.73124,0.35841,1.65841,1.36176,2.03928,0.007162,0.007162,0.007162
88,13599.8,1.36549,1.63704,1.81206,0.70382,0.68743,0.73448,0.35808,1.66324,1.35713,2.04015,0.007129,0.007129,0.007129
89,13754,1.37774,1.62057,1.81233,0.71066,0.68303,0.73012,0.35728,1.66336,1.35629,2.03845,0.007096,0.007096,0.007096
90,13908.1,1.37421,1.62306,1.8029,0.7096,0.68743,0.72957,0.35555,1.66739,1.35822,2.04109,0.007063,0.007063,0.007063
91,14062.4,1.37741,1.62607,1.81705,0.70232,0.68497,0.72936,0.35558,1.66725,1.3586,2.03895,0.00703,0.00703,0.00703
92,14216.7,1.36389,1.60187,1.80728,0.70817,0.68409,0.73038,0.35536,1.6697,1.35256,2.0414,0.006997,0.006997,0.006997
93,14370.9,1.36247,1.61566,1.80176,0.71424,0.67964,0.73262,0.35654,1.66984,1.35622,2.04278,0.006964,0.006964,0.006964
94,14525.1,1.37653,1.61908,1.81413,0.70526,0.68409,0.73477,0.35673,1.6693,1.35333,2.04274,0.006931,0.006931,0.006931
95,14679.2,1.36438,1.61199,1.81036,0.70571,0.68409,0.73311,0.35572,1.67285,1.35284,2.04537,0.006898,0.006898,0.006898
96,14833.3,1.36783,1.61919,1.81335,0.7103,0.68521,0.73596,0.35727,1.66839,1.35518,2.0433,0.006865,0.006865,0.006865
97,14987.5,1.3602,1.61808,1.81073,0.71595,0.67568,0.73558,0.35671,1.66532,1.35654,2.0423,0.006832,0.006832,0.006832
98,15141.5,1.35505,1.6085,1.79812,0.7056,0.67519,0.73331,0.35651,1.66437,1.35394,2.04031,0.006799,0.006799,0.006799
99,15295.8,1.35703,1.61337,1.80045,0.708,0.67075,0.73276,0.35564,1.66435,1.35144,2.0413,0.006766,0.006766,0.006766
100,15450.1,1.35738,1.58911,1.80141,0.71014,0.67853,0.73523,0.35758,1.66047,1.35101,2.03823,0.006733,0.006733,0.006733
101,15604.5,1.35334,1.59924,1.79583,0.70724,0.67718,0.73744,0.35896,1.66157,1.35088,2.03946,0.0067,0.0067,0.0067
102,15758.7,1.36445,1.59768,1.80716,0.71848,0.67186,0.73864,0.36092,1.65911,1.34977,2.03796,0.006667,0.006667,0.006667
103,15913,1.35323,1.59635,1.79514,0.72598,0.6663,0.73962,0.3613,1.65993,1.34968,2.03809,0.006634,0.006634,0.006634
104,16067.2,1.35587,1.61084,1.79494,0.72689,0.67075,0.74079,0.3628,1.66085,1.34793,2.03924,0.006601,0.006601,0.006601
105,16221.5,1.35153,1.60346,1.79176,0.71217,0.67707,0.73975,0.36269,1.6655,1.34207,2.04074,0.006568,0.006568,0.006568
106,16375.8,1.35779,1.59848,1.80587,0.69994,0.68761,0.74116,0.36313,1.66682,1.33873,2.04184,0.006535,0.006535,0.006535
107,16529.9,1.35418,1.58973,1.79843,0.70402,0.68854,0.7417,0.36262,1.66863,1.33658,2.04397,0.006502,0.006502,0.006502
108,16684.2,1.34885,1.58949,1.78375,0.7067,0.68966,0.7422,0.3629,1.6688,1.33497,2.04373,0.006469,0.006469,0.006469
109,16838.5,1.35459,1.58167,1.78891,0.70702,0.69522,0.74372,0.36332,1.66927,1.33377,2.0443,0.006436,0.006436,0.006436
110,16992.7,1.35412,1.58769,1.79092,0.70632,0.69291,0.74228,0.36302,1.67177,1.33112,2.04676,0.006403,0.006403,0.006403
111,17147,1.34864,1.58611,1.78848,0.70992,0.69417,0.74411,0.36395,1.67194,1.3288,2.04688,0.00637,0.00637,0.00637
112,17301.2,1.35036,1.57925,1.78665,0.71266,0.69188,0.74526,0.36452,1.67246,1.32579,2.04691,0.006337,0.006337,0.006337
113,17455.3,1.3482,1.58894,1.79361,0.70447,0.70532,0.74688,0.36458,1.67167,1.32525,2.04626,0.006304,0.006304,0.006304
114,17609.4,1.35243,1.59046,1.79254,0.70753,0.69966,0.74686,0.36503,1.6705,1.3253,2.04568,0.006271,0.006271,0.006271
115,17763.7,1.3562,1.58152,1.79397,0.7082,0.70634,0.74731,0.365,1.67143,1.32361,2.04618,0.006238,0.006238,0.006238
116,17917.9,1.34435,1.57161,1.78923,0.70628,0.70346,0.74774,0.36451,1.67277,1.32338,2.04686,0.006205,0.006205,0.006205
117,18072.1,1.34366,1.58704,1.78521,0.71028,0.70078,0.74798,0.36471,1.6743,1.32172,2.04822,0.006172,0.006172,0.006172
118,18226.3,1.33626,1.57542,1.78453,0.71147,0.69943,0.74773,0.36416,1.67403,1.32396,2.04789,0.006139,0.006139,0.006139
119,18380.7,1.34161,1.58519,1.78841,0.70508,0.71079,0.74796,0.36372,1.67499,1.32447,2.04836,0.006106,0.006106,0.006106
120,18534.9,1.32919,1.55283,1.7701,0.71571,0.6973,0.74899,0.36379,1.67555,1.32337,2.0489,0.006073,0.006073,0.006073
121,18689.2,1.33612,1.55667,1.78086,0.72013,0.69967,0.74953,0.36317,1.67474,1.32251,2.04746,0.00604,0.00604,0.00604
122,18843.3,1.33955,1.57492,1.77446,0.7135,0.703,0.74934,0.36407,1.6743,1.32299,2.04662,0.006007,0.006007,0.006007
123,18997.6,1.33511,1.55835,1.7717,0.72036,0.69855,0.74939,0.3645,1.67326,1.32196,2.04598,0.005974,0.005974,0.005974
124,19151.8,1.34325,1.56061,1.78273,0.72109,0.69882,0.74861,0.3645,1.67364,1.32086,2.04576,0.005941,0.005941,0.005941
125,19306,1.32809,1.5483,1.76709,0.72089,0.70388,0.74862,0.36371,1.67413,1.32132,2.0457,0.005908,0.005908,0.005908
126,19460.2,1.33171,1.56461,1.77045,0.71697,0.70523,0.74885,0.36516,1.67471,1.31972,2.04537,0.005875,0.005875,0.005875
127,19614.7,1.33676,1.56455,1.77415,0.71478,0.70523,0.7486,0.36554,1.676,1.3203,2.04616,0.005842,0.005842,0.005842
128,19768.8,1.33932,1.55805,1.78264,0.71379,0.703,0.74849,0.36477,1.67772,1.31989,2.04746,0.005809,0.005809,0.005809
129,19923,1.32906,1.5609,1.76984,0.71342,0.70336,0.74857,0.36461,1.67827,1.31998,2.04758,0.005776,0.005776,0.005776
130,20077.2,1.32533,1.55609,1.77509,0.71422,0.70078,0.74837,0.36406,1.67976,1.32034,2.04856,0.005743,0.005743,0.005743
131,20231.4,1.32885,1.56351,1.7706,0.71329,0.70189,0.74893,0.36475,1.68067,1.32049,2.04939,0.00571,0.00571,0.00571
132,20385.7,1.31885,1.54677,1.76896,0.7134,0.70605,0.74979,0.36457,1.68091,1.31977,2.04962,0.005677,0.005677,0.005677
133,20539.9,1.32036,1.55766,1.76518,0.70996,0.70795,0.74985,0.36495,1.68151,1.31989,2.05075,0.005644,0.005644,0.005644
134,20694.1,1.33145,1.54808,1.76926,0.70549,0.71301,0.75047,0.36529,1.68148,1.3183,2.05093,0.005611,0.005611,0.005611
135,20848.4,1.33167,1.54544,1.76401,0.71002,0.71087,0.75087,0.36539,1.68074,1.31887,2.05036,0.005578,0.005578,0.005578
136,21002.8,1.31484,1.53868,1.75693,0.71223,0.7119,0.75055,0.36531,1.68127,1.31911,2.05013,0.005545,0.005545,0.005545
137,21157.1,1.3289,1.54213,1.76675,0.7098,0.71282,0.75124,0.36478,1.68186,1.31858,2.05032,0.005512,0.005512,0.005512
138,21311.4,1.31896,1.52663,1.75935,0.70881,0.71211,0.75135,0.3652,1.68222,1.31759,2.05054,0.005479,0.005479,0.005479
139,21465.8,1.32776,1.53781,1.76584,0.70914,0.71079,0.74832,0.36553,1.68168,1.31763,2.04946,0.005446,0.005446,0.005446
140,21619.9,1.32552,1.53623,1.76483,0.70796,0.70968,0.74886,0.36511,1.68173,1.31728,2.04899,0.005413,0.005413,0.005413
141,21774.3,1.31617,1.5319,1.76566,0.70828,0.71079,0.74925,0.36527,1.68199,1.31649,2.04872,0.00538,0.00538,0.00538
142,21928.5,1.32707,1.53512,1.76754,0.70617,0.71111,0.74893,0.36481,1.68245,1.31663,2.04906,0.005347,0.005347,0.005347
143,22082.6,1.32376,1.54346,1.76422,0.70667,0.70968,0.74881,0.3648,1.68201,1.31595,2.0488,0.005314,0.005314,0.005314
144,22237,1.32278,1.53585,1.76344,0.70429,0.71413,0.74866,0.36571,1.68263,1.31583,2.04917,0.005281,0.005281,0.005281
145,22390.9,1.32197,1.53651,1.76444,0.7042,0.71301,0.7489,0.36511,1.68286,1.31581,2.04905,0.005248,0.005248,0.005248
146,22545.2,1.31378,1.52526,1.76004,0.70412,0.71413,0.74865,0.36501,1.68255,1.31568,2.04875,0.005215,0.005215,0.005215
147,22699.6,1.31543,1.52347,1.75591,0.70653,0.7119,0.74884,0.3652,1.68219,1.31525,2.04803,0.005182,0.005182,0.005182
148,22853.7,1.32137,1.51784,1.76275,0.71235,0.70745,0.74872,0.36468,1.68391,1.31608,2.04923,0.005149,0.005149,0.005149
149,23008.1,1.31433,1.51767,1.75881,0.71198,0.70666,0.74872,0.36456,1.68491,1.3165,2.04978,0.005116,0.005116,0.005116
150,23162.4,1.31725,1.51177,1.7513,0.70936,0.703,0.74851,0.36437,1.68746,1.31649,2.0508,0.005083,0.005083,0.005083
151,23316.7,1.31737,1.53515,1.75854,0.71065,0.70412,0.74788,0.36385,1.68899,1.31691,2.05226,0.00505,0.00505,0.00505
152,23471,1.3126,1.50839,1.75913,0.71168,0.70412,0.74779,0.36331,1.68988,1.31571,2.05211,0.005017,0.005017,0.005017
153,23625.3,1.31759,1.50978,1.75465,0.715,0.703,0.74804,0.36369,1.68987,1.31596,2.052,0.004984,0.004984,0.004984
154,23779.6,1.3048,1.52983,1.74989,0.71556,0.70189,0.74696,0.3632,1.69044,1.31585,2.05239,0.004951,0.004951,0.004951
155,23934,1.30893,1.53101,1.75225,0.71799,0.69744,0.74723,0.36375,1.68948,1.31706,2.05084,0.004918,0.004918,0.004918
156,24088.3,1.30591,1.49764,1.74912,0.71832,0.69633,0.74738,0.36376,1.69172,1.31615,2.05331,0.004885,0.004885,0.004885
157,24242.5,1.29811,1.49886,1.73914,0.71669,0.69522,0.74716,0.36324,1.69218,1.31568,2.05382,0.004852,0.004852,0.004852
158,24396.8,1.30433,1.49322,1.74516,0.71438,0.69633,0.74695,0.36194,1.69382,1.31511,2.05494,0.004819,0.004819,0.004819
159,24551,1.30625,1.50375,1.74201,0.71416,0.69633,0.74684,0.36164,1.69515,1.31609,2.05547,0.004786,0.004786,0.004786
160,24705,1.30687,1.4957,1.74588,0.71276,0.69558,0.74671,0.3615,1.69748,1.31659,2.0565,0.004753,0.004753,0.004753
161,24859.3,1.31093,1.51966,1.74414,0.71224,0.69522,0.74654,0.36091,1.69852,1.31647,2.05753,0.00472,0.00472,0.00472
162,25013.5,1.2905,1.49016,1.73328,0.7136,0.69522,0.74709,0.36073,1.69903,1.31751,2.05713,0.004687,0.004687,0.004687
163,25167.8,1.30195,1.50361,1.74577,0.71508,0.69515,0.74725,0.36065,1.70059,1.31743,2.05835,0.004654,0.004654,0.004654
164,25321.9,1.30479,1.49559,1.74799,0.71266,0.69522,0.74679,0.35988,1.70156,1.3179,2.05904,0.004621,0.004621,0.004621
165,25476,1.29856,1.48974,1.73376,0.71256,0.69487,0.74666,0.36065,1.70167,1.3159,2.05929,0.004588,0.004588,0.004588
166,25630.3,1.29468,1.47072,1.7409,0.70752,0.703,0.74753,0.36049,1.70199,1.31518,2.05957,0.004555,0.004555,0.004555
167,25784.4,1.30616,1.4914,1.74454,0.7068,0.70522,0.74728,0.36023,1.70297,1.31459,2.05993,0.004522,0.004522,0.004522
168,25904.6,1.29889,1.49202,1.73879,0.70871,0.70078,0.74789,0.3597,1.70329,1.31497,2.06004,0.004489,0.004489,0.004489
169,26021.5,1.29091,1.48304,1.73694,0.70681,0.70078,0.74762,0.3602,1.703,1.31373,2.06012,0.004456,0.004456,0.004456
170,26138.1,1.30483,1.48721,1.74239,0.70588,0.7021,0.74771,0.3605,1.70248,1.31292,2.05933,0.004423,0.004423,0.004423
171,26254.9,1.30609,1.49486,1.74159,0.70695,0.69769,0.74719,0.35973,1.70143,1.31274,2.05923,0.00439,0.00439,0.00439
172,26371.8,1.29839,1.48417,1.73812,0.70849,0.69855,0.74713,0.36001,1.69999,1.31217,2.05768,0.004357,0.004357,0.004357
173,26488.8,1.2932,1.48822,1.73454,0.70735,0.69633,0.7471,0.36074,1.70133,1.31315,2.05943,0.004324,0.004324,0.004324
174,26605.5,1.2967,1.46652,1.73399,0.70933,0.69744,0.74712,0.3604,1.70179,1.31255,2.05986,0.004291,0.004291,0.004291
175,26722.3,1.2988,1.49493,1.73701,0.70878,0.69848,0.74692,0.36057,1.70176,1.31239,2.05968,0.004258,0.004258,0.004258
176,26839.1,1.27967,1.45933,1.72339,0.71001,0.69633,0.74736,0.36078,1.7017,1.31209,2.05888,0.004225,0.004225,0.004225
177,26956,1.28699,1.46429,1.72933,0.70501,0.70745,0.74765,0.36132,1.6999,1.31372,2.0574,0.004192,0.004192,0.004192
178,27072.7,1.28743,1.46327,1.72909,0.70579,0.70745,0.74832,0.36146,1.70099,1.31304,2.05788,0.004159,0.004159,0.004159
179,27189.6,1.28176,1.4355,1.72348,0.70309,0.71119,0.74904,0.36085,1.70213,1.31337,2.05871,0.004126,0.004126,0.004126
180,27306.3,1.29323,1.46579,1.72795,0.70839,0.69987,0.74872,0.3607,1.70174,1.31333,2.05774,0.004093,0.004093,0.004093
181,27423.2,1.27507,1.44602,1.71402,0.70526,0.70745,0.74864,0.36003,1.70353,1.31375,2.05934,0.00406,0.00406,0.00406
182,27539.9,1.27609,1.44576,1.72381,0.70452,0.70523,0.74801,0.35933,1.70405,1.31404,2.05966,0.004027,0.004027,0.004027
183,27656.8,1.28601,1.44721,1.72976,0.7066,0.703,0.74868,0.35956,1.70479,1.31347,2.05954,0.003994,0.003994,0.003994
184,27773.6,1.28508,1.45464,1.72861,0.70546,0.703,0.74871,0.35908,1.70567,1.31486,2.06025,0.003961,0.003961,0.003961
185,27890.4,1.28464,1.4563,1.7233,0.70598,0.70189,0.74937,0.35988,1.70568,1.31307,2.05977,0.003928,0.003928,0.003928
186,28007.2,1.27915,1.44932,1.72122,0.70366,0.70745,0.74978,0.35999,1.70673,1.31314,2.06015,0.003895,0.003895,0.003895
187,28124.3,1.28268,1.46138,1.72672,0.70621,0.70322,0.74971,0.3598,1.70676,1.31263,2.05979,0.003862,0.003862,0.003862
188,28241,1.28827,1.43711,1.71695,0.70328,0.70634,0.75047,0.35992,1.70768,1.31191,2.06016,0.003829,0.003829,0.003829
189,28358,1.28763,1.4633,1.72465,0.70515,0.70189,0.7514,0.35993,1.70895,1.31075,2.05977,0.003796,0.003796,0.003796
190,28474.8,1.28721,1.45116,1.72493,0.70202,0.71018,0.7508,0.35939,1.71032,1.31175,2.06153,0.003763,0.003763,0.003763
191,28591.7,1.27848,1.44063,1.71614,0.7008,0.70078,0.75193,0.3598,1.7108,1.30995,2.06039,0.00373,0.00373,0.00373
