epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,5269.37,1.45456,1.78856,1.94827,0.63247,0.63293,0.6534,0.29138,1.82194,1.57494,2.29407,0.008911,0.008911,0.008911
35,5423.69,1.4331,1.77603,1.93535,0.62925,0.58337,0.62664,0.27434,1.79935,1.66908,2.31091,0.008878,0.008878,0.008878
36,5578.01,1.43855,1.77002,1.93464,0.62174,0.57286,0.60379,0.27368,1.75293,1.6578,2.24969,0.008845,0.008845,0.008845
37,5732.53,1.4441,1.76579,1.93504,0.63779,0.5876,0.64032,0.30671,1.68724,1.63579,2.17186,0.008812,0.008812,0.008812
38,5886.81,1.43508,1.75428,1.92864,0.64747,0.604,0.65343,0.31211,1.70768,1.60258,2.1863,0.008779,0.008779,0.008779
39,6041.2,1.43485,1.75962,1.93496,0.66032,0.62275,0.66295,0.30332,1.7557,1.56532,2.22402,0.008746,0.008746,0.008746
40,6195.38,1.43054,1.74626,1.92702,0.65932,0.64071,0.67036,0.30847,1.70929,1.55999,2.18487,0.008713,0.008713,0.008713
41,6349.69,1.4179,1.74033,1.91571,0.64009,0.61958,0.65404,0.31135,1.69821,1.54645,2.18564,0.00868,0.00868,0.00868
42,6503.84,1.42375,1.73215,1.91775,0.67969,0.64294,0.68301,0.31658,1.73871,1.52378,2.20601,0.008647,0.008647,0.008647
43,6658.19,1.42048,1.73837,1.91696,0.64679,0.63958,0.67241,0.3134,1.72492,1.54203,2.20103,0.008614,0.008614,0.008614
44,6812.37,1.41271,1.71236,1.91202,0.65168,0.66852,0.69285,0.31978,1.75551,1.4629,2.20101,0.008581,0.008581,0.008581
45,6966.56,1.40884,1.70658,1.90487,0.64895,0.64961,0.6661,0.31,1.72648,1.50403,2.17584,0.008548,0.008548,0.008548
46,7120.83,1.40602,1.69425,1.90104,0.64219,0.64961,0.68313,0.32342,1.6995,1.47705,2.17661,0.008515,0.008515,0.008515
47,7275.12,1.42189,1.72156,1.91619,0.67531,0.65072,0.68959,0.31805,1.71605,1.51216,2.18647,0.008482,0.008482,0.008482
48,7429.42,1.40658,1.70092,1.90698,0.65455,0.64284,0.68646,0.32898,1.68443,1.46398,2.14845,0.008449,0.008449,0.008449
49,7583.74,1.40152,1.70537,1.89502,0.71106,0.64627,0.70443,0.33587,1.69124,1.46716,2.15588,0.008416,0.008416,0.008416
50,7738.03,1.40771,1.70908,1.89656,0.67153,0.65628,0.69556,0.31868,1.72103,1.48429,2.17764,0.008383,0.008383,0.008383
51,7892.42,1.40731,1.68542,1.8896,0.69593,0.67519,0.7104,0.31925,1.79228,1.43144,2.2278,0.00835,0.00835,0.00835
52,8046.7,1.39176,1.67775,1.88862,0.68228,0.64182,0.69211,0.32322,1.72774,1.46078,2.1943,0.008317,0.008317,0.008317
53,8201.16,1.39189,1.68569,1.89994,0.67728,0.65962,0.70706,0.3419,1.6717,1.4422,2.1501,0.008284,0.008284,0.008284
54,8355.54,1.39491,1.67493,1.8935,0.68534,0.65962,0.71016,0.34413,1.68037,1.4408,2.15007,0.008251,0.008251,0.008251
55,8509.88,1.38372,1.677,1.88699,0.71616,0.64961,0.7195,0.34617,1.65895,1.42509,2.12045,0.008218,0.008218,0.008218
56,8664.14,1.39872,1.66843,1.89619,0.71398,0.64141,0.72431,0.33954,1.71908,1.40599,2.17236,0.008185,0.008185,0.008185
57,8818.47,1.39279,1.66538,1.88663,0.68502,0.69633,0.72522,0.34556,1.69594,1.39625,2.14601,0.008152,0.008152,0.008152
58,8972.72,1.37641,1.64982,1.87713,0.69434,0.6663,0.72295,0.34332,1.68439,1.40388,2.13962,0.008119,0.008119,0.008119
59,9127.03,1.38445,1.65545,1.87704,0.69098,0.66658,0.71907,0.34276,1.69903,1.38336,2.14397,0.008086,0.008086,0.008086
60,9281.18,1.39227,1.66248,1.88106,0.70712,0.67677,0.72513,0.35138,1.67857,1.35676,2.11894,0.008053,0.008053,0.008053
61,9435.71,1.38486,1.64613,1.87257,0.7111,0.66963,0.73135,0.34829,1.71594,1.37192,2.14131,0.00802,0.00802,0.00802
62,9589.9,1.38447,1.65837,1.88317,0.67169,0.69639,0.7239,0.34835,1.69279,1.36455,2.12698,0.007987,0.007987,0.007987
63,9744.45,1.39,1.66425,1.87537,0.69524,0.69855,0.7293,0.35391,1.67059,1.36843,2.10665,0.007954,0.007954,0.007954
64,9898.76,1.38304,1.64876,1.8762,0.69634,0.68409,0.72697,0.35066,1.68286,1.37847,2.12106,0.007921,0.007921,0.007921
65,10053.2,1.383,1.64935,1.87719,0.69964,0.70745,0.73588,0.35828,1.66921,1.37577,2.11317,0.007888,0.007888,0.007888
66,10207.4,1.39084,1.66054,1.87993,0.68435,0.70412,0.73337,0.3635,1.66696,1.37603,2.11108,0.007855,0.007855,0.007855
67,10361.7,1.36864,1.64904,1.8637,0.68037,0.71524,0.74086,0.36334,1.6797,1.35925,2.11497,0.007822,0.007822,0.007822
68,10515.9,1.36351,1.62859,1.86101,0.70185,0.70699,0.73404,0.3599,1.67828,1.3714,2.11732,0.007789,0.007789,0.007789
69,10670.3,1.37753,1.62236,1.87296,0.72115,0.69967,0.74146,0.35843,1.69348,1.35859,2.13156,0.007756,0.007756,0.007756
70,10824.5,1.36533,1.63246,1.86562,0.72116,0.68758,0.73636,0.35361,1.70076,1.35332,2.13972,0.007723,0.007723,0.007723
71,10979,1.37927,1.64032,1.87436,0.71317,0.69299,0.74846,0.36638,1.66647,1.34479,2.10444,0.00769,0.00769,0.00769
72,11133.3,1.38054,1.61034,1.86942,0.72034,0.70189,0.75213,0.36364,1.67211,1.33121,2.1092,0.007657,0.007657,0.007657
73,11287.6,1.37612,1.63412,1.86628,0.73606,0.69967,0.75655,0.36949,1.66402,1.31126,2.09875,0.007624,0.007624,0.007624
74,11441.9,1.36751,1.62602,1.86152,0.75384,0.66518,0.74996,0.36679,1.6701,1.32502,2.10481,0.007591,0.007591,0.007591
75,11596.2,1.36912,1.61531,1.86089,0.74232,0.68187,0.75325,0.36904,1.66267,1.31953,2.09874,0.007558,0.007558,0.007558
76,11750.6,1.35993,1.62063,1.85474,0.7509,0.66741,0.75445,0.36621,1.67119,1.32018,2.10074,0.007525,0.007525,0.007525
77,11905,1.35731,1.59715,1.84886,0.70312,0.7113,0.75534,0.37126,1.66114,1.31882,2.0935,0.007492,0.007492,0.007492
78,12059,1.37008,1.61276,1.86257,0.70698,0.68854,0.74931,0.36881,1.66916,1.31295,2.09931,0.007459,0.007459,0.007459
79,12213.6,1.37011,1.59508,1.86546,0.68845,0.72511,0.75136,0.36501,1.68368,1.31314,2.11547,0.007426,0.007426,0.007426
80,12367.8,1.34935,1.59407,1.85088,0.70073,0.71969,0.74994,0.36422,1.6871,1.31635,2.11969,0.007393,0.007393,0.007393
81,12522.1,1.36122,1.60263,1.85321,0.71137,0.71556,0.75458,0.36643,1.68389,1.31023,2.11274,0.00736,0.00736,0.00736
82,12676.4,1.36099,1.60137,1.85682,0.72927,0.70115,0.7568,0.36546,1.67732,1.30206,2.10633,0.007327,0.007327,0.007327
83,12830.8,1.35819,1.60233,1.85724,0.72215,0.70078,0.75446,0.36855,1.67991,1.3,2.10814,0.007294,0.007294,0.007294
84,12984.9,1.3555,1.58325,1.85455,0.72689,0.6941,0.75457,0.36921,1.67295,1.29362,2.10502,0.007261,0.007261,0.007261
85,13139.3,1.35502,1.6043,1.86513,0.73364,0.69854,0.75102,0.36852,1.67543,1.29385,2.11179,0.007228,0.007228,0.007228
86,13293.4,1.36276,1.59747,1.85542,0.7348,0.69655,0.75443,0.36975,1.68005,1.29405,2.11608,0.007195,0.007195,0.007195
87,13447.7,1.34757,1.59979,1.84701,0.74826,0.69855,0.75664,0.36937,1.6848,1.29417,2.11867,0.007162,0.007162,0.007162
88,13602,1.34691,1.58863,1.84704,0.73465,0.7119,0.75901,0.37189,1.68443,1.29144,2.11452,0.007129,0.007129,0.007129
89,13756.2,1.35757,1.5921,1.85274,0.74183,0.70745,0.7594,0.37195,1.68421,1.28683,2.11366,0.007096,0.007096,0.007096
90,13910.4,1.35764,1.57509,1.8471,0.726,0.71746,0.75877,0.37455,1.67643,1.28864,2.10817,0.007063,0.007063,0.007063
91,14064.7,1.35747,1.58066,1.85,0.73361,0.71988,0.76001,0.37622,1.6671,1.28531,2.10045,0.00703,0.00703,0.00703
92,14218.8,1.33969,1.56575,1.84118,0.74628,0.70671,0.76246,0.3768,1.66727,1.28145,2.10142,0.006997,0.006997,0.006997
93,14373.1,1.34125,1.5825,1.84135,0.73964,0.70857,0.75885,0.37601,1.66544,1.27857,2.1013,0.006964,0.006964,0.006964
94,14527.1,1.35167,1.58179,1.85197,0.73497,0.7119,0.75616,0.37441,1.66819,1.27946,2.10577,0.006931,0.006931,0.006931
95,14681.4,1.34881,1.57075,1.84679,0.73986,0.71746,0.76146,0.37739,1.66559,1.27635,2.10258,0.006898,0.006898,0.006898
96,14835.5,1.34935,1.57563,1.84623,0.73046,0.72414,0.76205,0.37706,1.66117,1.27546,2.09817,0.006865,0.006865,0.006865
97,14989.6,1.34659,1.56873,1.84345,0.73944,0.72191,0.76366,0.37751,1.66059,1.2735,2.09712,0.006832,0.006832,0.006832
98,15143.7,1.33598,1.55924,1.83897,0.73936,0.72191,0.76333,0.37892,1.6578,1.27581,2.09503,0.006799,0.006799,0.006799
99,15298,1.34499,1.56185,1.83735,0.74597,0.72414,0.76539,0.37785,1.66045,1.27342,2.09505,0.006766,0.006766,0.006766
100,15452.1,1.34149,1.54784,1.83259,0.7365,0.72191,0.76369,0.37771,1.66114,1.27688,2.09761,0.006733,0.006733,0.006733
101,15606.5,1.33943,1.54832,1.83948,0.73752,0.72191,0.76384,0.37867,1.66218,1.27242,2.09766,0.0067,0.0067,0.0067
102,15760.7,1.34473,1.54155,1.83116,0.74274,0.71617,0.76271,0.37625,1.66508,1.27137,2.1004,0.006667,0.006667,0.006667
103,15915.1,1.34182,1.56477,1.83531,0.74127,0.71704,0.76206,0.3762,1.66523,1.26999,2.10022,0.006634,0.006634,0.006634
104,16069.3,1.33179,1.56475,1.83252,0.74273,0.7119,0.76428,0.37724,1.66233,1.26976,2.09715,0.006601,0.006601,0.006601
105,16223.6,1.34026,1.54327,1.82285,0.74326,0.71489,0.76251,0.37873,1.65924,1.26771,2.09361,0.006568,0.006568,0.006568
106,16377.8,1.34299,1.54905,1.83367,0.74,0.71524,0.76207,0.37888,1.65929,1.26841,2.09346,0.006535,0.006535,0.006535
107,16532.1,1.33573,1.53546,1.82674,0.73921,0.71572,0.76245,0.3783,1.66258,1.26657,2.09589,0.006502,0.006502,0.006502
108,16686.2,1.32879,1.53147,1.82099,0.73813,0.71969,0.7644,0.37943,1.66117,1.26716,2.09507,0.006469,0.006469,0.006469
109,16840.5,1.32719,1.54886,1.82915,0.74038,0.72007,0.76493,0.37912,1.66238,1.26418,2.09474,0.006436,0.006436,0.006436
110,16994.8,1.32828,1.53531,1.83103,0.73651,0.72446,0.76516,0.37959,1.66199,1.26306,2.09488,0.006403,0.006403,0.006403
111,17149.2,1.32675,1.54908,1.83107,0.73612,0.72747,0.76561,0.37881,1.6628,1.26401,2.09648,0.00637,0.00637,0.00637
112,17303.3,1.33065,1.53859,1.82239,0.74276,0.72414,0.76603,0.37885,1.66355,1.26652,2.09749,0.006337,0.006337,0.006337
113,17457.4,1.32727,1.54468,1.82641,0.74301,0.72683,0.76707,0.37846,1.66636,1.2664,2.09961,0.006304,0.006304,0.006304
114,17611.5,1.32945,1.54783,1.82182,0.74272,0.72571,0.76716,0.37915,1.66762,1.26601,2.09971,0.006271,0.006271,0.006271
115,17765.8,1.33349,1.53254,1.8253,0.74094,0.72854,0.76806,0.37938,1.66613,1.26429,2.09771,0.006238,0.006238,0.006238
116,17920,1.32741,1.53389,1.81703,0.73824,0.72784,0.76799,0.37966,1.66547,1.26504,2.09693,0.006205,0.006205,0.006205
117,18074.1,1.32635,1.53883,1.82537,0.74176,0.73167,0.76828,0.38098,1.66311,1.26478,2.09448,0.006172,0.006172,0.006172
118,18228.4,1.33271,1.52417,1.8294,0.74057,0.72396,0.76821,0.38018,1.66319,1.26599,2.09541,0.006139,0.006139,0.006139
119,18382.7,1.32804,1.53115,1.81521,0.74083,0.72813,0.76586,0.37837,1.664,1.26603,2.09576,0.006106,0.006106,0.006106
120,18537.1,1.31132,1.51506,1.80923,0.74063,0.72525,0.76604,0.37939,1.66581,1.26367,2.09622,0.006073,0.006073,0.006073
121,18691.5,1.31377,1.51095,1.80964,0.73512,0.72238,0.76535,0.37769,1.66649,1.26534,2.09707,0.00604,0.00604,0.00604
122,18845.4,1.31491,1.52705,1.81318,0.73284,0.73534,0.76684,0.37808,1.66748,1.26602,2.09794,0.006007,0.006007,0.006007
123,18999.8,1.3132,1.51766,1.80669,0.73215,0.73415,0.76513,0.37796,1.66777,1.26647,2.09846,0.005974,0.005974,0.005974
124,19153.9,1.32354,1.52477,1.82499,0.73358,0.73507,0.76587,0.37778,1.66792,1.26799,2.09847,0.005941,0.005941,0.005941
125,19308.1,1.31553,1.50128,1.80519,0.73105,0.74075,0.7667,0.37799,1.669,1.26805,2.09935,0.005908,0.005908,0.005908
126,19462.4,1.3235,1.51639,1.80772,0.73351,0.74082,0.7669,0.37832,1.66964,1.26945,2.09979,0.005875,0.005875,0.005875
127,19616.7,1.31468,1.50627,1.80706,0.7356,0.73965,0.76734,0.37804,1.6723,1.26831,2.10195,0.005842,0.005842,0.005842
128,19770.9,1.32024,1.51009,1.8152,0.73275,0.73971,0.76591,0.3773,1.67451,1.26861,2.10375,0.005809,0.005809,0.005809
129,19925.1,1.31279,1.51842,1.79903,0.73513,0.73785,0.76599,0.37503,1.67643,1.26974,2.10467,0.005776,0.005776,0.005776
130,20079.3,1.3159,1.50818,1.80894,0.7372,0.73971,0.76591,0.37561,1.67609,1.26956,2.10376,0.005743,0.005743,0.005743
131,20233.4,1.31497,1.5086,1.81312,0.73752,0.74416,0.76681,0.3763,1.6759,1.26992,2.10342,0.00571,0.00571,0.00571
132,20387.7,1.30788,1.49661,1.80635,0.73493,0.74018,0.76712,0.37634,1.67469,1.27038,2.10233,0.005677,0.005677,0.005677
133,20541.9,1.29905,1.50753,1.79776,0.73465,0.7422,0.76684,0.37609,1.67537,1.27018,2.10263,0.005644,0.005644,0.005644
134,20696.1,1.31615,1.5031,1.80903,0.73649,0.74416,0.76665,0.37527,1.67764,1.27109,2.10437,0.005611,0.005611,0.005611
135,20850.5,1.305,1.50466,1.80008,0.73536,0.74491,0.76655,0.37478,1.67956,1.27183,2.10692,0.005578,0.005578,0.005578
136,21004.7,1.3062,1.4926,1.80152,0.73593,0.74708,0.76728,0.37455,1.67851,1.27184,2.10578,0.005545,0.005545,0.005545
137,21159,1.31204,1.48278,1.80003,0.73656,0.74638,0.76727,0.37458,1.67988,1.27036,2.1061,0.005512,0.005512,0.005512
138,21313.4,1.30829,1.48556,1.79607,0.73472,0.7475,0.76681,0.37455,1.67964,1.26941,2.10576,0.005479,0.005479,0.005479
139,21467.7,1.31252,1.50739,1.80789,0.73841,0.74415,0.76692,0.37419,1.67897,1.2694,2.10539,0.005446,0.005446,0.005446
140,21621.9,1.30985,1.5132,1.80769,0.73893,0.74302,0.76682,0.37399,1.67914,1.27,2.10587,0.005413,0.005413,0.005413
141,21776.2,1.30039,1.48568,1.7967,0.73562,0.74305,0.76679,0.37402,1.67756,1.26899,2.10401,0.00538,0.00538,0.00538
142,21930.6,1.31418,1.48275,1.80543,0.73634,0.74082,0.76735,0.37392,1.67995,1.26934,2.10649,0.005347,0.005347,0.005347
143,22084.8,1.30535,1.49274,1.80297,0.73531,0.74194,0.76709,0.37435,1.68019,1.26948,2.10604,0.005314,0.005314,0.005314
144,22239,1.30708,1.48783,1.79489,0.73532,0.74194,0.76726,0.37365,1.68099,1.26915,2.10733,0.005281,0.005281,0.005281
145,22393.1,1.30519,1.4816,1.79266,0.73548,0.73971,0.76725,0.37348,1.6806,1.26867,2.10622,0.005248,0.005248,0.005248
146,22547.4,1.29136,1.47898,1.78246,0.73385,0.73971,0.76711,0.37307,1.68007,1.2692,2.10623,0.005215,0.005215,0.005215
147,22701.8,1.29269,1.49536,1.78433,0.73194,0.74082,0.76762,0.37341,1.67921,1.26772,2.10437,0.005182,0.005182,0.005182
148,22856,1.30196,1.47886,1.79926,0.73377,0.7386,0.76774,0.37303,1.67938,1.26835,2.10447,0.005149,0.005149,0.005149
149,23010.2,1.29666,1.47412,1.78462,0.73652,0.73749,0.76776,0.37335,1.67834,1.26859,2.10317,0.005116,0.005116,0.005116
150,23164.6,1.30029,1.46017,1.79343,0.73501,0.7386,0.76703,0.3734,1.67895,1.26831,2.10384,0.005083,0.005083,0.005083
151,23319,1.30574,1.48256,1.79017,0.73239,0.7386,0.76717,0.37362,1.67829,1.26804,2.10345,0.00505,0.00505,0.00505
152,23473.3,1.29394,1.48413,1.79182,0.73242,0.73415,0.76501,0.37295,1.68032,1.26801,2.10427,0.005017,0.005017,0.005017
153,23627.6,1.29094,1.46662,1.78586,0.73196,0.7351,0.76487,0.37271,1.68152,1.26854,2.10498,0.004984,0.004984,0.004984
154,23781.8,1.28913,1.46706,1.78415,0.73462,0.73304,0.76444,0.37214,1.68335,1.26929,2.10738,0.004951,0.004951,0.004951
155,23936.1,1.29142,1.47675,1.77862,0.73765,0.73304,0.76402,0.37198,1.68444,1.27056,2.10882,0.004918,0.004918,0.004918
156,24090.5,1.28828,1.44778,1.77866,0.73725,0.73346,0.76413,0.37156,1.68566,1.27056,2.11025,0.004885,0.004885,0.004885
157,24244.6,1.28631,1.45129,1.77875,0.73751,0.73192,0.76423,0.37066,1.68848,1.27162,2.11331,0.004852,0.004852,0.004852
158,24399.1,1.28359,1.44759,1.7788,0.73506,0.73143,0.76329,0.37009,1.69144,1.27229,2.11486,0.004819,0.004819,0.004819
159,24553.2,1.27806,1.44419,1.77658,0.7345,0.7297,0.76338,0.3702,1.69147,1.27237,2.11483,0.004786,0.004786,0.004786
160,24707.3,1.28609,1.44682,1.77715,0.73721,0.73192,0.7636,0.37012,1.69157,1.27237,2.11481,0.004753,0.004753,0.004753
161,24861.5,1.29003,1.4617,1.77928,0.73872,0.72964,0.76311,0.37009,1.69474,1.27233,2.11708,0.00472,0.00472,0.00472
162,25015.8,1.27469,1.44528,1.76718,0.73938,0.73081,0.76369,0.36926,1.6951,1.27232,2.11726,0.004687,0.004687,0.004687
163,25169.9,1.28184,1.45389,1.78281,0.73908,0.73304,0.76453,0.36991,1.69348,1.27431,2.11691,0.004654,0.004654,0.004654
164,25324,1.29283,1.45064,1.78971,0.74443,0.73081,0.76396,0.36992,1.69447,1.27377,2.11681,0.004621,0.004621,0.004621
165,25478.3,1.28157,1.45016,1.7755,0.74569,0.72747,0.76321,0.36877,1.69666,1.275,2.11853,0.004588,0.004588,0.004588
166,25632.6,1.27705,1.44679,1.77578,0.74525,0.72747,0.76308,0.36769,1.69988,1.27824,2.12175,0.004555,0.004555,0.004555
167,25786.8,1.28259,1.44203,1.77713,0.74121,0.73081,0.76298,0.36672,1.70234,1.27859,2.12332,0.004522,0.004522,0.004522
