epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2078.43,1.20879,1.32667,1.69643,0.77547,0.78087,0.82408,0.44124,1.53544,1.03698,1.93768,0.005743,0.005743,0.005743
45,2123.33,1.20419,1.32035,1.69368,0.77494,0.73922,0.80982,0.4405,1.49335,1.07097,1.90802,0.005644,0.005644,0.005644
46,2168.81,1.19838,1.30536,1.68307,0.77702,0.752,0.81403,0.44962,1.49,1.0596,1.89609,0.005545,0.005545,0.005545
47,2215.36,1.19889,1.30293,1.68628,0.76728,0.76974,0.81784,0.45024,1.48724,1.03745,1.89251,0.005446,0.005446,0.005446
48,2261.82,1.18599,1.30634,1.68213,0.76222,0.77419,0.82422,0.45758,1.47152,1.04638,1.88333,0.005347,0.005347,0.005347
49,2308.65,1.19531,1.28767,1.67816,0.77866,0.79045,0.8339,0.45793,1.47813,1.01479,1.87497,0.005248,0.005248,0.005248
50,2355.07,1.18526,1.28404,1.66837,0.8006,0.76418,0.83062,0.46271,1.46188,1.02343,1.85579,0.005149,0.005149,0.005149
51,2401.65,1.17665,1.26341,1.65954,0.77017,0.79867,0.82622,0.45556,1.47929,1.01533,1.88237,0.00505,0.00505,0.00505
52,2447.55,1.16558,1.26395,1.66456,0.75073,0.80738,0.82141,0.45291,1.47753,1.01811,1.88635,0.004951,0.004951,0.004951
53,2493.86,1.16806,1.24539,1.65866,0.76804,0.79187,0.83161,0.46285,1.45437,1.02181,1.8571,0.004852,0.004852,0.004852
54,2540.66,1.16773,1.2417,1.65414,0.76216,0.78776,0.82917,0.47268,1.42994,1.01012,1.83003,0.004753,0.004753,0.004753
55,2587.26,1.15779,1.24813,1.6465,0.77804,0.802,0.84232,0.47777,1.42478,0.98017,1.82113,0.004654,0.004654,0.004654
56,2633.82,1.15867,1.23205,1.64912,0.81148,0.78087,0.84368,0.48668,1.42493,0.95784,1.82556,0.004555,0.004555,0.004555
57,2680.67,1.15458,1.22525,1.64177,0.81203,0.78754,0.85004,0.47613,1.46805,0.95488,1.86701,0.004456,0.004456,0.004456
58,2727.2,1.14045,1.21624,1.63046,0.81096,0.7842,0.84838,0.47908,1.45755,0.96774,1.85912,0.004357,0.004357,0.004357
59,2773.23,1.14051,1.20178,1.62761,0.80103,0.7931,0.84512,0.48064,1.45048,0.96835,1.84491,0.004258,0.004258,0.004258
60,2818.41,1.14378,1.20964,1.62791,0.79237,0.79533,0.8438,0.48305,1.43458,0.9782,1.82951,0.004159,0.004159,0.004159
61,2864.8,1.13142,1.18716,1.61673,0.78911,0.80756,0.8481,0.48949,1.42512,0.94735,1.82497,0.00406,0.00406,0.00406
62,2911.88,1.13147,1.19028,1.61918,0.79124,0.77753,0.84381,0.48607,1.44113,0.96352,1.84021,0.003961,0.003961,0.003961
63,2957.98,1.12914,1.18474,1.61726,0.79302,0.78416,0.84369,0.48703,1.44906,0.94585,1.84415,0.003862,0.003862,0.003862
64,3003.66,1.11844,1.15713,1.60653,0.7801,0.80756,0.84366,0.4799,1.46082,0.942,1.85454,0.003763,0.003763,0.003763
65,3050.65,1.1254,1.16071,1.61107,0.81835,0.78532,0.84712,0.48388,1.44623,0.93495,1.84193,0.003664,0.003664,0.003664
66,3097.03,1.11522,1.16576,1.60138,0.81138,0.78198,0.84418,0.48678,1.42352,0.93847,1.82507,0.003565,0.003565,0.003565
67,3143.8,1.1072,1.15443,1.59664,0.79683,0.77642,0.83968,0.47999,1.43182,0.94087,1.83207,0.003466,0.003466,0.003466
68,3191.1,1.10037,1.14351,1.59487,0.81612,0.77864,0.84654,0.48536,1.42967,0.92819,1.82761,0.003367,0.003367,0.003367
69,3236.83,1.10726,1.12479,1.59342,0.81202,0.78322,0.84729,0.48695,1.44229,0.91962,1.83637,0.003268,0.003268,0.003268
70,3282.32,1.09135,1.12322,1.58235,0.81344,0.78087,0.84815,0.48941,1.43332,0.92098,1.82947,0.003169,0.003169,0.003169
71,3329.05,1.10212,1.1171,1.5908,0.81006,0.77976,0.84936,0.49173,1.42954,0.91913,1.82226,0.00307,0.00307,0.00307
72,3375.03,1.09514,1.102,1.57964,0.81209,0.77642,0.8477,0.49422,1.42223,0.91353,1.81509,0.002971,0.002971,0.002971
73,3421.84,1.09202,1.11901,1.58234,0.81214,0.78754,0.84735,0.49976,1.41238,0.90745,1.8052,0.002872,0.002872,0.002872
74,3466.97,1.07486,1.08964,1.56646,0.80761,0.79422,0.84972,0.49878,1.42247,0.90948,1.81771,0.002773,0.002773,0.002773
75,3512.86,1.06914,1.08448,1.5617,0.79935,0.79767,0.84918,0.49727,1.41121,0.91577,1.80774,0.002674,0.002674,0.002674
76,3558.75,1.0637,1.08748,1.55891,0.80316,0.78754,0.85032,0.4996,1.41045,0.91159,1.80525,0.002575,0.002575,0.002575
77,3605.39,1.05692,1.06949,1.54868,0.8013,0.79399,0.85526,0.50471,1.40355,0.91095,1.79661,0.002476,0.002476,0.002476
78,3651.96,1.06396,1.07181,1.55538,0.80336,0.78164,0.85304,0.50568,1.40294,0.91674,1.79352,0.002377,0.002377,0.002377
79,3698.98,1.06222,1.05986,1.54828,0.80188,0.78087,0.85322,0.50566,1.40497,0.9127,1.79387,0.002278,0.002278,0.002278
80,3745.74,1.05202,1.05503,1.54143,0.81476,0.77791,0.85502,0.50292,1.40605,0.90846,1.79438,0.002179,0.002179,0.002179
81,3792.12,1.05108,1.05007,1.53872,0.81832,0.77419,0.8546,0.50178,1.40794,0.90907,1.79872,0.00208,0.00208,0.00208
82,3838.88,1.05174,1.03939,1.5418,0.81667,0.76974,0.85255,0.50109,1.41057,0.90896,1.80084,0.001981,0.001981,0.001981
83,3885.15,1.04472,1.03704,1.53693,0.80586,0.78643,0.85359,0.50219,1.40709,0.91252,1.79953,0.001882,0.001882,0.001882
84,3932.04,1.03682,1.03219,1.52678,0.77278,0.80868,0.85362,0.50416,1.40356,0.9148,1.79818,0.001783,0.001783,0.001783
85,3977.7,1.0312,1.03221,1.52837,0.77791,0.802,0.8528,0.50489,1.40247,0.91524,1.79956,0.001684,0.001684,0.001684
86,4024.49,1.0312,1.01764,1.52085,0.7718,0.80885,0.85181,0.502,1.40685,0.90663,1.80301,0.001585,0.001585,0.001585
87,4070.55,1.0213,1.02252,1.51583,0.79323,0.77976,0.8502,0.49928,1.40647,0.89894,1.80333,0.001486,0.001486,0.001486
88,4116.2,1.01892,1.0034,1.51431,0.76208,0.81758,0.85053,0.50201,1.40809,0.89239,1.8053,0.001387,0.001387,0.001387
89,4163.21,1.02376,1.00132,1.51528,0.82905,0.76085,0.85207,0.50454,1.40638,0.88973,1.80449,0.001288,0.001288,0.001288
90,4210.67,1.02024,0.99709,1.50769,0.82481,0.77197,0.85445,0.50644,1.40747,0.88921,1.80604,0.001189,0.001189,0.001189
91,4256.71,0.95582,0.69437,1.50286,0.8171,0.7842,0.85451,0.50611,1.40962,0.89153,1.81053,0.00109,0.00109,0.00109
92,4301.27,0.92849,0.65073,1.47377,0.81312,0.7842,0.85333,0.50434,1.40969,0.89657,1.81146,0.000991,0.000991,0.000991
93,4347.6,0.91408,0.63396,1.45838,0.80867,0.78309,0.85474,0.50515,1.40718,0.89935,1.81223,0.000892,0.000892,0.000892
94,4393.1,0.89851,0.62388,1.44665,0.80031,0.79422,0.85451,0.50626,1.40745,0.90166,1.81503,0.000793,0.000793,0.000793
95,4440.02,0.89874,0.61187,1.44806,0.8046,0.79199,0.8541,0.507,1.40665,0.90257,1.8166,0.000694,0.000694,0.000694
96,4486,0.88739,0.59662,1.43412,0.81323,0.77864,0.85381,0.50745,1.4068,0.90309,1.81771,0.000595,0.000595,0.000595
97,4532.19,0.87919,0.59564,1.43001,0.81369,0.78087,0.85302,0.50743,1.40859,0.90083,1.82212,0.000496,0.000496,0.000496
98,4577.57,0.86578,0.58129,1.41526,0.81325,0.77864,0.85219,0.50774,1.40925,0.90112,1.82473,0.000397,0.000397,0.000397
99,4623.35,0.85944,0.57369,1.41266,0.81225,0.78532,0.85251,0.50761,1.40794,0.90105,1.82501,0.000298,0.000298,0.000298
100,4668.25,0.85277,0.57136,1.40018,0.81817,0.7758,0.85267,0.50631,1.40793,0.90058,1.8268,0.000199,0.000199,0.000199
